ano,codigo_sgif,tipo,distrito,concelho,freguesia,local,ine,x,y,data_alerta,hora_alerta,data_extincao,hora_extincao,data_primeira_intervencao,hora_primeira_intervencao,fonte_alerta,nut,area_povoamento,area_mato,area_agricola,area_pov_mato,area_total,reacendimento,queimada,falso_alarme,fogacho,incendio,agricola,perimetro,aps,causa,tipo_causa
2004,BI904412,Florestal,Guarda,Trancoso,Trancoso (são Pedro),Falachos,91318,269579,423751,2004-11-14,18:20:00,2004-11-14,19:09:00,2004-11-14,18:20:00,Outros,PT12080918,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2004,BI9048,Florestal,Guarda,Trancoso,Aldeia Nova,Quinta do Ribeiro de Vide \ CAS,91301,260384.35,414572.63,2004-02-04,18:15:00,2004-02-04,21:15:00,,,Outros,PT12080901,0,3,0,3,3,0,0,0,0,1,0,,,,
2004,BI904420,Florestal,Guarda,Gouveia,Folgosinho,Cabeço São Domingos,90605,252490,393657,2004-11-19,14:50:00,2004-11-19,16:00:00,2004-11-19,14:50:00,117,PT12070205,0,2,0,2,2,0,0,0,0,1,0,,SERRA DA ESTRELA,,
2004,BI904367,Florestal,Guarda,Figueira de Castelo Rodrigo,Vilar de Amargo,VILAR DE AMARGO,90416,294264,442445,2004-10-14,17:35:00,2004-10-14,19:40:00,,,Outros,PT12080316,0,5,0,5,5,0,0,0,0,1,0,,,,
2004,BI904381,Florestal,Guarda,Pinhel,Bogalhal,Lanchais,91004,285060,427832,2004-10-16,12:29:00,2004-10-16,18:30:00,2004-10-16,12:29:00,Outros,PT12080704,0,79.7,0,79.7,79.7,0,0,0,0,1,0,,,,
2004,BI904339,Florestal,Guarda,Celorico da Beira,Rapa,RAPA,90313,266760,401757,2004-09-18,20:29:00,2004-09-18,21:40:00,,,Outros,PT12080213,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,SERRA DA ESTRELA,,
2004,BI90489,Florestal,Guarda,Pinhel,Ervedosa,ERVEDOSA,91009,280454,431229,2004-03-28,20:35:00,2004-03-28,22:30:00,,,Outros,PT12080709,0,1,0,1,1,0,0,0,0,1,0,,,,
2004,BI904428,Agrícola,Guarda,Seia,São Romão,SÃO ROMÃO,91218,235670,381372,2004-11-28,18:50:00,2004-11-28,19:20:00,2004-11-28,18:50:00,Outros,PT12070318,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,SERRA DA ESTRELA,,
2004,BI90496,Queimada,Guarda,Figueira de Castelo Rodrigo,Escalhão,ESCALHÃO,90406,301792,443127,2004-04-09,16:20:00,2004-04-09,17:40:00,,,Outros,PT12080306,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,DOURO INTERNACIONAL,,
2004,BI904344,Falso Alarme,Guarda,Guarda,Guarda (sé),GUARDA,90742,273267,396904,2004-09-19,11:40:00,2004-09-19,12:10:00,,,Outros,PT12080442,0,0,0,0,0,0,0,1,0,0,0,,,,
2004,BI90490,Florestal,Guarda,Seia,Travancinha,TRAVANCINHA,91224,226312,383912,2004-03-29,21:20:00,2004-03-29,22:30:00,,,Outros,PT12070324,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2004,BI90492,Queimada,Guarda,Guarda,Panoias de Cima,Valcovo,90728,277347,391432,2004-04-05,14:06:00,2004-04-05,14:45:00,,,Outros,PT12080428,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI904349,Florestal,Guarda,Pinhel,Valbom,Quinta de Cima,91025,286013,425031,2004-09-19,14:04:00,2004-09-19,16:00:00,,,PV,PT12080725,0,1,0,1,1,0,0,0,0,1,0,,,,
2004,BI904389,Florestal,Guarda,Figueira de Castelo Rodrigo,Penha de Águia,PENHA DE ÁGUIA,90411,291012,434114,2004-10-17,16:20:00,2004-10-17,18:30:00,2004-10-17,16:20:00,Outros,PT12080311,0.5,2,0.5,2.5,3,0,0,0,0,1,0,,,,
2004,BI904396,Queimada,Guarda,Trancoso,Freches,FRECHES,91308,266188,418248,2004-11-07,09:45:00,2004-11-07,10:40:00,2004-11-07,09:45:00,Outros,PT12080908,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI904419,Falso Alarme,Guarda,Sabugal,Aldeia de Santo António,ALAGOAS,91105,285534,372980,2004-11-17,12:47:00,2004-11-17,16:00:00,2004-11-17,12:47:00,117,PT12080805,0,0,0,0,0,0,0,1,0,0,0,,,,
2004,BI904398,Queimada,Guarda,Guarda,Pousada,POUSADE,90733,285189,397705,2004-11-14,16:15:00,2004-11-14,18:00:00,2004-11-14,16:15:00,Outros,PT12080433,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI904351,Florestal,Guarda,Trancoso,Souto Maior,SOUTO MAIOR,91320,268275,425182,2004-07-19,15:50:00,2004-09-19,18:30:00,,,PV,PT12080920,0.5,0,0,0.5,0.5,0,0,0,1,0,0,,,,
2004,BI904427,Florestal,Guarda,Fornos de Algodres,Matança,Fonte Fria,90510,252555,414112,2004-11-26,21:07:00,2004-11-26,23:25:00,2004-11-26,21:07:00,Outros,PT12070110,0,1,0,1,1,0,0,0,0,1,0,,,,
2004,BI904355,Florestal,Guarda,Trancoso,Souto Maior,SOUTO MAIOR,91320,268275,425182,2004-09-19,15:50:00,2004-09-19,18:30:00,,,PV,PT12080920,0.5,0,0,0.5,0.5,0,0,0,1,0,0,,,,
2004,BI904430,Queimada,Guarda,Celorico da Beira,Lajeosa do Mondego,LAJEOSA DO MONDEGO,90307,267176,406790,2004-11-20,11:45:00,2004-11-20,12:40:00,2004-11-20,11:45:00,Outros,PT12080207,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,SERRA DA ESTRELA,,
2004,BI90458,Queimada,Guarda,Sabugal,Quadrazais,QUADRAZAIS,91123,296453,373505,2004-03-19,19:24:00,2004-03-19,21:00:00,,,Outros,PT12080823,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI904400,Florestal,Guarda,Mêda,Outeiro de Gatos,Areola,90910,270257,445071,2004-11-07,18:02:00,2004-11-07,19:40:00,2004-11-07,18:02:00,Outros,PT12080610,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2004,BI90446,Florestal,Guarda,Trancoso,Trancoso (santa Maria),Montes,91317,260508,424925,2004-03-08,11:43:00,2004-03-08,14:15:00,,,Outros,PT12080917,1,0,0,1,1,0,0,0,0,1,0,,,,
2004,BI904405,Florestal,Guarda,Trancoso,Valdujo,VALDUJO,91325,271544,430316,2004-11-14,12:00:00,2004-11-14,13:50:00,2004-11-14,12:00:00,Outros,PT12080925,0.5,0,0.5,0.5,1,0,0,0,1,0,0,,,,
2004,BI90459,Queimada,Guarda,Mêda,Ranhados,RANHADOS,90915,267659,447474,2004-03-20,19:34:00,2004-03-20,20:15:00,,,Outros,PT12080615,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI90495,Queimada,Guarda,Sabugal,Nave,NAVE,91120,298408,381298,2004-04-08,21:25:00,2004-04-08,22:25:00,,,Outros,PT12080820,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI90452,Queimada,Guarda,Guarda,Sobral da Serra,SOBRAL DA SERRA,90744,272507,405884,2004-03-06,11:30:00,2004-03-06,18:50:00,,,Outros,PT12080444,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI904358,Agrícola,Guarda,Figueira de Castelo Rodrigo,Vilar de Amargo,VILAR DE AMARGO,90416,294335,442178,2004-09-20,19:35:00,2004-09-20,21:18:00,,,Outros,PT12080316,0,0,2,0,2,0,0,0,0,0,1,,,,
2004,BI90453,Queimada,Guarda,Gouveia,Freixo da Serra,FREIXO DA SERRA,90606,253246,395986,2004-03-07,09:45:00,2004-03-07,11:50:00,,,Outros,PT12070206,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,SERRA DA ESTRELA,,
2004,BI90460,Queimada,Guarda,Gouveia,Figueiró da Serra,FIGUEIRÓ DA SERRA,90604,254728,396885,2004-03-21,09:35:00,2004-03-21,12:30:00,,,Outros,PT12070204,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,SERRA DA ESTRELA,,
2004,BI904366,Florestal,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,MATA DE LOBOS,90410,303753,438117,2004-10-13,16:28:00,2004-10-13,17:00:00,,,Outros,PT12080310,0,4,0,4,4,0,0,0,0,1,0,,DOURO INTERNACIONAL,,
2004,BI90464,Queimada,Guarda,Sabugal,Fóios,FOIOS,91114,305483,369446,2004-03-24,14:00:00,2004-03-24,17:55:00,,,Outros,PT12080814,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI90484,Florestal,Guarda,Celorico da Beira,Linhares,Cortiço da Serra (E.N. 17-Km 122.3,90308,256355,400263,2004-03-26,22:08:00,2004-03-26,23:50:00,,,Outros,PT12080208,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,SERRA DA ESTRELA,,
2004,BI904374,Florestal,Guarda,Vila Nova de Foz Côa,Almendra,ALMENDRA,91401,290802,448348,2004-10-15,17:25:00,2004-10-15,19:25:00,,,Outros,PT11071801,0,2.5,0,2.5,2.5,0,0,0,0,1,0,,,,
2004,BI904413,Florestal,Guarda,Trancoso,Moreira de Rei,Moreirinhas,91312,269622,432155,2004-11-14,19:10:00,2004-11-14,20:30:00,2004-11-14,19:10:00,Outros,PT12080912,0,1.5,0,1.5,1.5,0,0,0,0,1,0,,,,
2004,BI904382,Florestal,Guarda,Vila Nova de Foz Côa,Touça,TOUÇA,91416,275565,453242,2004-10-16,14:05:00,2004-10-16,15:00:00,2004-10-16,14:05:00,Outros,PT11071816,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,,,
2004,BI904417,Florestal,Guarda,Gouveia,Arcozelo,ARCOZELO,90602,242868,397057,2004-11-16,14:00:00,2004-11-16,19:35:00,2004-11-16,14:00:00,117,PT12070202,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,,,
2004,BI904390,Florestal,Guarda,Trancoso,Fiães,Barrocal,91307,262483,416840,2004-10-17,18:10:00,2004-10-17,19:30:00,2004-10-17,18:10:00,Outros,PT12080907,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2004,BI904425,Florestal,Guarda,Almeida,Almeida,Fonte Santa,90203,303088,418107,2004-11-26,11:35:00,2004-11-26,13:20:00,2004-11-26,11:35:00,Outros,PT12080103,0,1,0,1,1,0,0,0,0,1,0,,,,
2004,BI90444,Florestal,Guarda,Sabugal,Rendo,Cardeal,91127,293769,378203,2004-03-04,18:12:00,2004-03-04,19:50:00,,,Outros,PT12080827,0,2,0,2,2,0,0,0,0,1,0,,,,
2004,BI904424,Florestal,Guarda,Seia,Sabugueiro,Cabeça de Santo Estevão,91210,241759,381618,2004-11-24,12:50:00,2004-11-24,17:35:00,2004-11-24,12:50:00,Outros,PT12070310,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,SERRA DA ESTRELA,,
2004,BI90463,Queimada,Guarda,Guarda,Corujeira,CORUJEIRA,90715,267341,393381,2004-03-23,11:08:00,2004-03-23,11:40:00,,,Outros,PT12080415,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,SERRA DA ESTRELA,,
2004,BI90450,Queimada,Guarda,Sabugal,Casteleiro,CASTELEIRO,91112,276661,370735,2004-03-01,17:02:00,2004-03-01,17:50:00,,,Outros,PT12080812,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI90470,Florestal,Guarda,Pinhel,Bogalhal,BOGALHAL,91004,285428,428178,2004-03-20,13:20:00,2004-03-20,14:15:00,,,Outros,PT12080704,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2004,BI90473,Florestal,Guarda,Celorico da Beira,Linhares,Cortiço da Serra (E.N. 17-Km 122.3,90308,256355,400263,2004-03-22,12:56:00,2004-03-22,17:45:00,,,Outros,PT12080208,0,2,0,2,2,0,0,0,0,1,0,,SERRA DA ESTRELA,,
2004,BI90461,Queimada,Guarda,Fornos de Algodres,Fornos de Algodres,Fornos de Algodres,90505,251278,404798,2004-03-21,09:50:00,2004-03-21,16:40:00,,,Outros,PT12070105,0,0,0,0,0,0,1,0,0,0,0,,,,
2004,BI90475,Florestal,Guarda,Fornos de Algodres,Matança,MATANÇA,90510,251028,412721,2004-03-23,14:52:00,2004-03-23,16:05:00,,,Outros,PT12070110,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2004,BI90466,Queimada,Guarda,Seia,Santiago,Maceira,91216,234411,383078,2004-03-26,22:19:00,2004-03-26,23:45:00,,,Outros,PT12070316,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,SERRA DA ESTRELA,,
2004,BI90480,Florestal,Guarda,Sabugal,Sabugal,Colónia Agrícola Martim Rei,91130,291873,374774,2004-03-26,15:38:00,2004-03-26,21:38:00,,,Outros,PT12080830,0.5,0,0,0.5,0.5,0,0,0,1,0,0,,,,
2004,BI90493,Queimada,Guarda,Guarda,Gonçalo,GONÇALO,90720,266647,383772,2004-04-08,16:05:00,2004-04-08,18:30:00,,,Outros,PT12080420,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI90498,Queimada,Guarda,Sabugal,Santo Estêvão,SANTO ESTEVÃO,91131,282321,370216,2004-04-12,08:55:00,2004-04-12,11:48:00,,,Outros,PT12080831,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI9041,Queimada,Guarda,Guarda,Sobral da Serra,SOBRAL DA SERRA,90744,272507,405884,2004-01-07,13:25:00,2004-01-07,17:00:00,,,Outros,PT12080444,0,0,0.001,0,0.001,0,1,0,0,0,0,,,,
2004,BI904100,Queimada,Guarda,Seia,Torrozelo,TORROZELO,91222,231060,379921,2004-04-15,12:57:00,2004-04-15,14:15:00,,,117,PT12070322,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI904121,Queimada,Guarda,Trancoso,Trancoso (são Pedro),Cruz da Galega,91318,269415,424674,2004-04-13,18:00:00,2004-04-13,20:30:00,,,Outros,PT12080918,0,0,0.001,0,0.001,0,1,0,0,0,0,,,,
2004,BI904131,Queimada,Guarda,Figueira de Castelo Rodrigo,Reigada,REIGADA,90413,299886,426849,2004-04-30,20:22:00,2004-04-30,21:35:00,,,Outros,PT12080313,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI904139,Florestal,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,CASTELO RODRIGO,90403,298432,434830,2004-04-25,21:00:00,2004-04-25,22:00:00,,,Outros,PT12080303,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2004,BI904141,Florestal,Guarda,Trancoso,Moreira de Rei,Golfar,91312,267428,427588,2004-04-30,17:45:00,2004-04-30,18:50:00,,,Outros,PT12080912,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2004,BI904170,Falso Alarme,Guarda,Celorico da Beira,Baraçal,BARACAL,90302,268007,412884,2004-08-29,17:07:00,2004-08-29,17:45:00,,,PV,PT12080202,0,0,0,0,0,0,0,1,0,0,0,,,,
2004,BI904184,Falso Alarme,Guarda,Pinhel,Bogalhal,BOGALHAL,91004,285428,428178,2004-08-30,23:42:00,2004-08-31,02:04:00,,,Outros,PT12080704,0,0,0,0,0,0,0,1,0,0,0,,,,
2004,BI904186,Florestal,Guarda,Sabugal,Quadrazais,OZENDO,91123,296084,376575,2004-08-31,12:11:00,2004-08-31,13:02:00,,,PV,PT12080823,0,1.5,0,1.5,1.5,0,0,0,0,1,0,,,,
2004,BI904194,Florestal,Guarda,Vila Nova de Foz Côa,Castelo Melhor,Canada dos Corços \ REG,91402,291312.48,452363.13,2004-09-01,15:10:00,2004-09-01,23:30:00,,,Outros,PT11071802,0,270,6,270,276,0,0,0,0,1,0,,,,
2004,BI904197,Florestal,Guarda,Figueira de Castelo Rodrigo,Vilar de Amargo,VILAR DE AMARGO,90416,294264,442445,2004-09-01,20:58:00,2004-09-01,23:47:00,,,Outros,PT12080316,0,3.5,0.5,3.5,4,0,0,0,0,1,0,,,,
2004,BI904198,Florestal,Guarda,Mêda,Carvalhal,CARVALHAL,90903,271601,435323,2004-09-01,21:20:00,2004-09-02,00:01:00,,,Outros,PT12080603,0,2,1,2,3,0,0,0,0,1,0,,,,
2004,BI904200,Agrícola,Guarda,Vila Nova de Foz Côa,Castelo Melhor,CASTELO MELHOR,91402,289820,451283,2004-09-01,17:00:00,2004-09-01,21:00:00,,,Outros,PT11071802,0,1,1,1,2,0,0,0,0,1,0,,,,
2004,BI904205,Florestal,Guarda,Mêda,Coriscada,Quinta da Paiola,90905,278043,433391,2004-09-02,09:22:00,2004-09-02,11:30:00,,,117,PT12080605,0,2,0,2,2,0,0,0,0,1,0,,,,
2004,BI904219,Florestal,Guarda,Sabugal,Quadrazais,QUADRAZAIS,91123,296453,373505,2004-09-05,18:10:00,2004-09-05,18:52:00,,,PV,PT12080823,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2004,BI90422,Queimada,Guarda,Pinhel,Alverca da Beira,ALVERCA DA BEIRA,91001,277439,415008,2004-02-13,18:20:00,2004-02-13,20:10:00,,,Outros,PT12080701,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI904226,Florestal,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,NAVE REDONDA,90403,302169,434151,2004-09-07,12:52:00,2004-09-07,14:15:00,,,Populares,PT12080303,0,1,0,1,1,0,0,0,0,1,0,,,,
2004,BI904228,Agrícola,Guarda,Figueira de Castelo Rodrigo,Reigada,REIGADA,90413,299886,426849,2004-09-07,16:17:00,2004-09-07,18:35:00,,,PV,PT12080313,0,0,2,0,2,0,0,0,0,0,1,,,,
2004,BI904232,Agrícola,Guarda,Guarda,Videmonte,VIDE MONTE,90749,262706,394251,2004-09-08,00:29:00,2004-09-08,03:10:00,,,117,PT12080449,0,0,0.001,0,0.001,0,0,0,0,0,1,,SERRA DA ESTRELA,,
2004,BI90424,Queimada,Guarda,Guarda,São Miguel da Guarda,Carapito de São Salvador,90755,273923,399824,2004-02-15,08:55:00,2004-02-15,16:30:00,,,Outros,PT12080455,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI904251,Florestal,Guarda,Vila Nova de Foz Côa,Castelo Melhor,CASTELO MELHOR,91402,289820,451283,2004-09-15,11:06:00,2004-09-15,18:30:00,,,PV,PT11071802,0,10,0,10,10,0,0,0,0,1,0,,,,
2004,BI904252,Florestal,Guarda,Vila Nova de Foz Côa,Castelo Melhor,CASTELO MELHOR,91402,289820,451283,2004-09-15,11:34:00,2004-09-15,12:30:00,,,Outros,PT11071802,0,2,0,2,2,0,0,0,0,1,0,,,,
2004,BI904256,Florestal,Guarda,Pinhel,Pereiro,PEREIRO,91016,294577,418948,2004-09-15,13:50:00,2004-09-15,18:15:00,,,PV,PT12080716,0,3,0,3,3,0,0,0,0,1,0,,,,
2004,BI904257,Queimada,Guarda,Vila Nova de Foz Côa,Freixo de Numão,FREIXO DE NUMÃO,91406,276665,455787,2004-09-15,08:55:00,2004-09-15,10:30:00,,,Outros,PT11071806,0,0,0.001,0,0.001,0,1,0,0,0,0,,,,
2004,BI90426,Queimada,Guarda,Guarda,Vela,Quinta dos Prazos,90748,269320,388967,2004-02-17,09:50:00,2004-02-17,19:00:00,,,Outros,PT12080448,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,,
2004,BI904263,Florestal,Guarda,Mêda,Ranhados,RANHADOS,90915,267659,447474,2004-09-15,17:20:00,2004-09-15,19:30:00,,,PV,PT12080615,0.5,0,0,0.5,0.5,0,0,0,1,0,0,,,,
2004,BI904267,Florestal,Guarda,Guarda,Vila Franca do Deão,Trajinha,90752,274347,411819,2004-09-15,20:32:00,2004-09-16,00:17:00,,,PV,PT12080452,0,6,0,6,6,0,0,0,0,1,0,,,,
2004,BI904271,Florestal,Guarda,Sabugal,Quadrazais,QUADRAZAIS,91123,296453,373505,2004-09-13,18:08:00,2004-09-13,18:53:00,,,PV,PT12080823,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2004,BI904285,Agrícola,Guarda,Figueira de Castelo Rodrigo,Vilar Torpim,VILAR TORPIM,90417,299457,429365,2004-09-14,09:32:00,2004-09-14,19:47:00,,,Outros,PT12080317,0,0,1,0,1,0,0,0,0,0,1,,,,
2004,BI904298,Florestal,Guarda,Figueira de Castelo Rodrigo,Vilar de Amargo,VILAR DE AMARGO,90416,294264,442445,2004-09-11,15:58:00,2004-09-11,18:40:00,,,117,PT12080316,0,2,0,2,2,0,0,0,0,1,0,,,,
2004,BI904303,Agrícola,Guarda,Mêda,Casteição,CASTEIÇÃO,90904,267903,434913,2004-09-12,13:34:00,2004-09-12,16:20:00,,,PV,PT12080604,0,0,2,0,2,0,0,0,0,0,1,,,,
2004,BI904310,Florestal,Guarda,Vila Nova de Foz Côa,Freixo de Numão,FREIXO DE NUMÃO,91406,276665,455787,2004-09-10,18:10:00,2004-09-10,19:48:00,,,Outros,PT11071806,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,,,
2004,BI904312,Florestal,Guarda,Guarda,Jarmelo (são Pedro),Almeidinha,90740,285206,403805,2004-09-06,11:29:00,2004-09-06,13:20:00,,,PV,PT12080440,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2004,BI904325,Florestal,Guarda,Figueira de Castelo Rodrigo,Escalhão,ESCALHÃO,90406,301792,443127,2004-09-17,14:29:00,2004-09-17,16:19:00,,,PV,PT12080306,0,1,1,1,2,0,0,0,0,1,0,,DOURO INTERNACIONAL,,
2004,BI904333,Florestal,Guarda,Vila Nova de Foz Côa,Castelo Melhor,CASTELO MELHOR,91402,289820,451283,2004-09-18,13:06:00,2004-09-18,22:25:00,,,PV,PT11071802,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2004,BI904369,Falso Alarme,Guarda,Sabugal,Souto,SOUTO,91134,299856,377200,2004-10-14,20:15:00,2004-10-14,21:40:00,,,Outros,PT12080834,0,0,0,0,0,0,0,1,0,0,0,,,,
2004,BI904372,Florestal,Guarda,Figueira de Castelo Rodrigo,Almofala,ALMOFALA,90402,307959,433222,2004-10-15,15:00:00,2004-10-15,19:00:00,,,Outros,PT12080302,0,4,1,4,5,0,0,0,0,1,0,,DOURO INTERNACIONAL,,
2004,BI904383,Florestal,Guarda,Vila Nova de Foz Côa,Vila Nova de Foz Côa,Chã,91417,285302,461906,2004-10-16,15:00:00,2004-10-16,17:15:00,2004-10-16,15:00:00,Outros,PT11071817,0,1,0,1,1,0,0,0,0,1,0,,,,
2004,BI904399,Florestal,Guarda,Vila Nova de Foz Côa,Freixo de Numão,FREIXO DE NUMÃO,91406,276665,455787,2004-11-06,12:28:00,2004-11-06,17:30:00,2004-11-06,12:28:00,Outros,PT11071806,0,10,0,10,10,0,0,0,0,1,0,,,,
2004,BI90441,Florestal,Guarda,Celorico da Beira,Linhares,LINHARES,90308,256870,397026,2004-02-21,16:50:00,2004-02-21,18:25:00,,,Outros,PT12080208,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,SERRA DA ESTRELA,,
2004,BI904426,Florestal,Guarda,Fornos de Algodres,Juncais,Cadoiço,90508,252557,402031,2004-11-26,15:20:00,2004-11-26,16:30:00,2004-11-26,15:20:00,117,PT12070108,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,
2004,BI904435,Queimada,Guarda,Seia,São Romão,SÃO ROMÃO,91218,235670,381372,2004-12-11,23:05:00,2004-12-12,23:05:00,2004-12-11,23:05:00,Outros,PT12070318,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,SERRA DA ESTRELA,,
2004,BI904436,Florestal,Guarda,Sabugal,Bendada,BENDADA,91110,274745,378477,2004-12-05,17:40:00,2004-12-05,20:00:00,2004-12-05,17:40:00,Outros,PT12080810,0,2,0,2,2,0,0,0,0,1,0,,,,
2004,BI90454,Queimada,Guarda,Celorico da Beira,Rapa,RAPA,90313,266760,401757,2004-03-09,15:00:00,2004-03-09,18:30:00,,,Outros,PT12080213,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,SERRA DA ESTRELA,,
2004,BI90478,Florestal,Guarda,Sabugal,Souto,SOUTO,91134,299856,377200,2004-03-25,23:14:00,2004-03-25,23:45:00,,,Outros,PT12080834,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2004,BI90481,Florestal,Guarda,Celorico da Beira,Maçal do Chão,MAÇAL,90309,270255,414140,2004-03-26,18:42:00,2004-03-26,19:56:00,,,Outros,PT12080209,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,
2004,BI90483,Florestal,Guarda,Guarda,Vila Franca do Deão,Trajinha,90752,273496,410744,2004-03-27,21:54:00,2004-03-28,00:40:00,,,Outros,PT12080452,0,2,0,2,2,0,0,0,0,1,0,,,,
2004,BI90487,Florestal,Guarda,Mêda,Prova,Sapateira,90913,268247,443163,2004-03-27,18:45:00,2004-03-27,20:00:00,,,Outros,PT12080613,1,0,0,1,1,0,0,0,0,1,0,,,,
2004,BI90488,Florestal,Guarda,Seia,Sandomil,SANDOMIL,91212,229854,376646,2004-03-27,21:35:00,2004-03-27,23:15:00,,,Outros,PT12070312,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,SERRA DA ESTRELA,,
2004,BL1041003,Florestal,Viseu,Moimenta da Beira,Peva,São Martinho,180715,236948,435302,2004-04-29,01:10:00,2004-04-29,05:10:00,,,Populares,PT11070715,0,4,0,4,4,0,0,0,0,1,0,,,,
2004,BL1041005,Florestal,Viseu,Sernancelhe,Arnas,Quintas,181801,258234,434927,2004-05-03,18:41:00,2004-05-03,20:45:00,,,Populares,PT11071301,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,,,
2004,BL1041015,Florestal,Viseu,São João da Pesqueira,Ervedosa do Douro,ERVEDOSA,181502,254672,466429,2004-05-17,12:15:00,2004-05-17,15:00:00,,,Populares,PT11071202,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,,,
2004,BL104102,Florestal,Viseu,Viseu,São João de Lourosa,Lourosa de Baixo,182327,220209,405076,2004-06-19,23:06:00,2004-06-20,00:50:00,,,117,PT12051427,0,0.02,0,0.02,0.02,1,0,0,1,0,0,,,,
2004,BL1041032,Agrícola,Viseu,Lamego,Magueija,Vila Lobos,180512,221171,454088,2004-07-31,11:28:00,2004-07-31,13:13:00,,,PV,PT11070512,0,0,1,0,1,0,0,0,0,0,1,,,,
2004,BL1041038,Florestal,Viseu,São Pedro do Sul,Sul,Revessa,181616,207695,429591,2004-07-31,16:17:00,2004-07-31,18:27:00,,,PV,PT12051016,0,0.03,0,0.03,0.03,0,0,0,1,0,0,,,,
2004,BL1041040,Florestal,Viseu,Mangualde,Moimenta De Maceira Dão,MOIMENTA DE MACEIRA DÃO,180612,227078,401226,2004-07-31,17:23:00,2004-07-31,19:10:00,,,117,PT12050412,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,
2004,BL1041043,Florestal,Viseu,Cinfães,Espadanedo,ESPADANEDO,180404,194339,457048,2004-07-31,00:55:00,2004-07-31,03:25:00,,,Populares,PT11050604,0.03,0,0,0.03,0.03,0,0,0,1,0,0,,,,
2004,BL1041066,Florestal,Viseu,Resende,Barrô,Seara,181302,222290,461801,2004-08-01,00:46:00,2004-08-01,03:38:00,,,Populares,PT11051402,0,0.2,0,0.2,0.2,0,0,0,1,0,0,,,,
2004,BL104107,Florestal,Viseu,Viseu,São João de Lourosa,Lourosa de Baixo,182327,220209,405076,2004-06-20,14:31:00,2004-06-20,15:15:00,,,Populares,PT12051427,0,0.05,0,0.05,0.05,1,0,0,1,0,0,,,,
