ano,codigo_sgif,tipo,distrito,concelho,freguesia,local,ine,x,y,data_alerta,hora_alerta,data_extincao,hora_extincao,data_primeira_intervencao,hora_primeira_intervencao,fonte_alerta,nut,area_povoamento,area_mato,area_agricola,area_pov_mato,area_total,reacendimento,queimada,falso_alarme,fogacho,incendio,agricola,perimetro,aps,causa,tipo_causa,regiao_prof,ugf
2013,DM313686,Florestal,Viana do Castelo,Ponte de Lima,Gondufe,PARAÍSO,160728,168661,532201,2013-08-17,01:20:00,2013-08-17,02:27:00,2013-08-17,01:30:00,PV,PT11010728,0,1.8,0,1.8,1.8,0,0,0,0,1,0,,,125,Negligente,Entre Douro e Minho,Alto Minho
2013,RO2131370,Florestal,Lisboa,ODIVELAS,Odivelas_Lumiar e Carnide,Colinas do cruzeiro,111603,108196,204122,2013-08-17,01:44:00,2013-08-17,02:16:00,2013-08-17,01:48:00,Outros,PT13020803,0,0.005,0,0.005,0.005,0,0,0,1,0,0,,,,,Ribatejo e Oeste,AML
2013,DM2133450,Florestal,Porto,Felgueiras,Sendim,CARREIRA DO CAVALO,130324,195500,490800,2013-08-17,01:49:00,2013-08-17,02:42:00,2013-08-17,01:54:00,Populares,PT11050724,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega
2013,RO2131371,Falso Alarme,Lisboa,Alenquer,Triana,Carapinha,110112,124100,234799,2013-08-17,02:04:00,,,,,Outros,PT13010212,0,0,0,0,0,0,0,1,0,0,0,,,,,Ribatejo e Oeste,Oeste
2013,BL113968,Florestal,Viseu,Resende,São Martinho de Mouros,Ponte,181314,219399,459100,2013-08-17,02:24:00,2013-08-17,04:02:00,2013-08-17,02:55:00,Populares,PT11051414,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,448,Intencional,Entre Douro e Minho,Tâmega
2013,DM2133451,Florestal,Porto,Baião,Santa Marinha do Zêzere,REVELE,130215,215319,463284,2013-08-17,02:30:00,2013-08-17,03:50:00,2013-08-17,02:35:00,117,PT11050215,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,610,Desconhecida,Entre Douro e Minho,Tâmega
2013,TM113600,Florestal,Vila Real,Valpaços,Curros,Cabanas,171208,255099,507199,2013-08-16,20:34:00,2013-08-16,23:38:00,2013-08-16,21:05:00,Populares,PT11081108,0,3,0,3,3,0,0,0,0,1,0,,,,,Trás-os-Montes,Barroso e Padrela
2013,AG113405,Agrícola,Faro,Portimão,Alvor,"ALVOR (Rua 28 de Setembro 4, 8500-027, Portugal)",81101,158999,18758,2013-08-16,21:18:00,2013-08-16,22:20:00,2013-08-16,21:30:00,Outros,PT15011101,0,0,0.004,0,0.004,0,0,0,0,0,1,,,610,Desconhecida,Algarve,Algarve
2013,AG113403,Agrícola,Faro,Lagoa,Lagoa,"Cercas (Rua de Urzais, 8400 Lagoa, Portugal)",80603,172505,19822,2013-08-16,21:26:00,2013-08-17,00:25:00,2013-08-16,21:37:00,Outros,PT15010603,0,0,1.676,0,1.676,0,0,0,0,0,1,,,610,Desconhecida,Algarve,Algarve
2013,TM213247,Florestal,Bragança,Bragança,Rebordãos,Nogueira- Paradinha de Outeiro,40236,306209,528164,2013-08-15,17:50:00,2013-08-17,08:15:00,2013-08-15,18:05:00,PV,PT11080336,4.5,15.29,0.01,19.79,19.7999999999999,0,0,0,0,1,0,Serra d a Nogueira,,125,Negligente,Trás-os-Montes,Nordeste
2013,TM113587,Florestal,Vila Real,Alijó,Pegarinhos,SANTA EUGÉNIA,170108,259499,486999,2013-08-16,09:25:00,2013-08-16,10:29:00,2013-08-16,09:36:00,Outros,PT11070108,0,3,0,3,3,0,0,0,0,1,0,,,,,Trás-os-Montes,Douro
2013,TM113593,Florestal,Vila Real,Alijó,Vilar de Maçada,Francelos,170118,251499,485399,2013-08-16,15:23:00,2013-08-16,16:30:00,2013-08-16,15:36:00,117,PT11070118,0,0.025,0,0.025,0.025,0,0,0,1,0,0,,,,,Trás-os-Montes,Douro
2013,TM213260,Florestal,Bragança,Macedo de Cavaleiros,Vale da Porca,VALE DA PORCA,40533,303527,508951,2013-08-16,17:15:00,2013-08-17,01:30:00,2013-08-16,17:25:00,Populares,PT11080533,0,0.75,0,0.75,0.75,0,0,0,1,0,0,,,60,Desconhecida,Trás-os-Montes,Nordeste
2013,BI213260,Florestal,Castelo Branco,Covilhã,Coutada,Coutada,50329,246650,357932,2013-08-15,12:35:00,2013-08-16,01:00:00,2013-08-15,12:43:00,117,PT12100229,809.749,24.794,448.401,834.543,1282.944,0,0,0,0,1,0,,,630,Desconhecida,Beira Interior,Beira Interior Norte
2013,BL113911,Florestal,Viseu,Sátão,Vila Longa,VILA LONGA,181712,245699,419599,2013-08-15,13:30:00,2013-08-16,05:16:00,2013-08-15,13:30:00,Outros,PT12051112,0,0.001,0,0.001,0.001,1,0,0,1,0,0,,,711,Reacendimento,Beira Litoral,Dão Lafões
2013,BL113957,Florestal,Viseu,Cinfães,Travanca,TRAVANCA,180417,192200,452099,2013-08-16,20:38:00,2013-08-16,22:06:00,2013-08-16,20:58:00,Populares,PT11050617,0.5,0,0,0.5,0.5,0,0,0,1,0,0,,,448,Intencional,Entre Douro e Minho,Tâmega
2013,TM213255,Florestal,Bragança,Alfândega da Fé,Gebelim,Barragem da Camba- Gebelim,40106,302912,498194,2013-08-16,11:35:00,2013-08-17,04:41:00,2013-08-16,11:41:00,PV,PT11080106,0.2,0.8,0,1,1,0,0,0,0,1,0,,,60,Desconhecida,Trás-os-Montes,Nordeste
2013,BL413439,Florestal,Leiria,Figueiró dos Vinhos,Bairradas,Várzea Redonda,100805,191328,320369,2013-08-16,14:30:00,2013-08-17,02:42:00,2013-08-16,14:35:00,Populares,PT12040505,181.5,62,0,243.5,243.5,0,0,0,0,1,0,,,211,Negligente,Beira Litoral,Pinhal Interior Norte
2013,RO313722,Florestal,Setúbal,Montijo,Santo Isidro de Pegões,Rua do Norte - Faias,150703,147856,192675,2013-08-16,21:20:00,2013-08-17,00:35:00,2013-08-16,21:45:00,Populares,PT13030503,0,1.1132,0,1.1132,1.1132,0,0,0,0,1,0,,,448,Intencional,Ribatejo e Oeste,AML
2013,RO2131361,Agrícola,Lisboa,ODIVELAS,Odivelas_Lumiar e Carnide,Colinas do cruzeiro,111603,107796,204082,2013-08-16,21:33:00,2013-08-16,22:41:00,2013-08-16,21:40:00,Outros,PT13020803,0,0,0.05,0,0.05,0,0,0,0,0,1,,,,,Ribatejo e Oeste,AML
2013,DM4131106,Agrícola,Braga,Fafe,Freitas,L. MONTE SANTA MARINHA,30713,192571,505074,2013-08-16,21:41:00,2013-08-17,00:30:00,2013-08-16,22:00:00,Populares,PT11030113,0,0,0.005,0,0.005,0,0,0,0,0,1,,,,,Entre Douro e Minho,Baixo Minho
2013,BL213640,Florestal,Coimbra,Penacova,Penacova,Sanguinho,61307,188700,365599,2013-08-16,22:29:00,2013-08-16,23:08:00,2013-08-16,22:40:00,117,PT12020707,0.001,0,0,0.001,0.001,0,0,0,1,0,0,,,60,Desconhecida,Beira Litoral,Centro Litoral
2013,DM2133434,Florestal,Porto,Vila do Conde,Aveleda,URBANIZAÇÃO CARREGAL,131603,153258,477663,2013-08-16,23:20:00,2013-08-17,01:25:00,2013-08-16,23:30:00,Populares,PT11040803,0.03,0,0,0.03,0.03,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,RO313721,Agrícola,Setúbal,Palmela,Quinta do Anjo,CARRASQUEIRA,150804,129800,177800,2013-08-16,23:29:00,2013-08-17,00:09:00,2013-08-16,23:38:00,Populares,PT13030604,0,0,0.01,0,0.01,0,0,0,0,0,1,,,,,Ribatejo e Oeste,AML
2013,DM4131115,Agrícola,Braga,Vila Verde,Turiz,PENEDOS ALTOS,31354,173543,518181,2013-08-17,00:04:00,2013-08-17,01:08:00,2013-08-17,00:05:00,Populares,PT11020654,0.15,0,0,0.15,0.15,0,0,0,1,0,0,,,60,Desconhecida,Entre Douro e Minho,Baixo Minho
2013,DM313687,Florestal,Viana do Castelo,Vila Nova de Cerveira,Cornes,CAMPELO,161003,154858,553386,2013-08-17,00:45:00,2013-08-17,01:37:00,2013-08-17,00:50:00,Populares,PT11011003,0.01,0,0,0.01,0.01,0,0,0,1,0,0,,,448,Intencional,Entre Douro e Minho,Alto Minho
2013,DM313688,Agrícola,Viana do Castelo,Melgaço,Vila,JUNTO AO MINI PREÇO,160318,189493,571726,2013-08-17,01:09:00,2013-08-17,01:43:00,2013-08-17,01:11:00,117,PT11010318,0,0,0.0003,0,0.0003,0,0,0,0,0,1,,,151,Negligente,Entre Douro e Minho,Alto Minho
2013,RO2131372,Agrícola,Lisboa,Lisboa,Marvila,Avenida João Paulo II,110621,114641,197710,2013-08-17,01:14:00,2013-08-17,02:15:00,2013-08-17,01:20:00,Outros,PT13020321,0,0,0.05,0,0.05,0,0,0,0,0,1,,,,,Ribatejo e Oeste,AML
2013,BL213642,Florestal,Coimbra,Vila Nova de Poiares,Arrifana,Pereiro,61701,186300,360100,2013-08-17,01:42:00,2013-08-17,03:00:00,2013-08-17,01:49:00,PV,PT12041401,0.005,0,0,0.005,0.005,0,0,0,1,0,0,,,448,Intencional,Beira Litoral,Pinhal Interior Norte
2013,RO113639,Agrícola,Santarém,Rio Maior,Arrouquelas,ARROUQUELAS,141402,133144,253279,2013-08-17,02:23:00,2013-08-17,04:22:00,2013-08-17,02:45:00,117,PT13050902,0,0,0.1395,0,0.1395,0,0,0,0,0,1,,,610,Desconhecida,Ribatejo e Oeste,Ribatejo
2013,BL3131154,Falso Alarme,Aveiro,Santa Maria da Feira,Lourosa,RUA DO CALVÁRIO,10913,165200,446599,2013-08-17,02:38:00,2013-08-17,03:06:00,2013-08-17,02:45:00,Populares,PT11060213,0,0,0,0,0,0,0,1,0,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,AT313360,Agrícola,Beja,Ferreira do Alentejo,Canhestros,Monte da Asseiceira Velha,20806,185798,114570,2013-08-17,02:47:00,2013-08-17,04:52:00,2013-08-17,03:15:00,Outros,PT14040806,0,0,1.7106,0,1.7106,0,0,0,0,0,1,,,610,Desconhecida,Alentejo,Baixo Alentejo
2013,BL213643,Florestal,Coimbra,Penacova,Penacova,Carvoeira,61307,187900,365999,2013-08-17,03:00:00,2013-08-17,04:10:00,2013-08-17,03:15:00,Populares,PT12020707,0.035,0,0,0.035,0.035,1,0,0,1,0,0,,,711,Reacendimento,Beira Litoral,Centro Litoral
2013,BL3131155,Florestal,Aveiro,Águeda,Belazaima do Chão,Alvarim,10106,178800,396800,2013-08-17,03:25:00,2013-08-17,05:00:00,2013-08-17,03:36:00,117,PT12010106,0.008,0,0,0.008,0.008,0,0,0,1,0,0,,,6,Desconhecida,Beira Litoral,Centro Litoral
2013,DM2133452,Florestal,Porto,Vila do Conde,Bagunte,PONTE AVE,131605,155596,488577,2013-08-17,03:30:00,2013-08-17,05:50:00,2013-08-17,03:40:00,Outros,PT11040805,0.1,0,0,0.1,0.1,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL213644,Florestal,Coimbra,Penacova,Penacova,Sanguinho,61307,188700,365599,2013-08-17,04:03:00,2013-08-17,06:50:00,2013-08-17,04:10:00,Populares,PT12020707,0.015,0,0,0.015,0.015,1,0,0,1,0,0,,,711,Reacendimento,Beira Litoral,Centro Litoral
2013,BL3131156,Florestal,Aveiro,Águeda,Préstimo,Á-dos-Ferreiros,10114,180547,407256,2013-08-17,04:02:00,2013-08-17,05:00:00,2013-08-17,04:13:00,Outros,PT12010114,0.01,0,0,0.01,0.01,0,0,0,1,0,0,Rio Mau,,6,Desconhecida,Beira Litoral,Centro Litoral
2013,BL3131157,Florestal,Aveiro,Águeda,Préstimo,A-dos-Ferreiros,10114,179599,405999,2013-08-17,05:05:00,2013-08-17,06:20:00,2013-08-17,05:16:00,Outros,PT12010114,0.06,0,0,0.06,0.06,0,0,0,1,0,0,,,6,Desconhecida,Beira Litoral,Centro Litoral
2013,BL113969,Queimada,Viseu,Viseu,Rio de Loba,ALTO DO PINHEIRO,182323,222510,410517,2013-08-17,06:03:00,2013-08-17,07:31:00,2013-08-17,06:26:00,Populares,PT12051423,0,0.001,0,0.001,0.001,0,1,0,0,0,0,,,121,Negligente,Beira Litoral,Dão Lafões
2013,DM313689,Agrícola,Viana do Castelo,Ponte da Barca,Cuide de Vila Verde,Danaia,160606,177999,532699,2013-08-17,07:17:00,2013-08-17,08:46:00,2013-08-17,07:30:00,Populares,PT11010606,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,121,Negligente,Entre Douro e Minho,Alto Minho
2013,RO313726,Florestal,Setúbal,Montijo,Santo Isidro de Pegões,FIGUEIRAS,150703,151046,192747,2013-08-17,08:06:00,2013-08-17,09:55:00,2013-08-17,08:30:00,Outros,PT13030503,0.01,0,0,0.01,0.01,0,0,0,1,0,0,,,,,Ribatejo e Oeste,AML
2013,DM2133453,Florestal,Porto,Santo Tirso,Couto (Santa Cristina),LG DA ERMIDA,131420,170174,483890,2013-08-17,08:14:00,2013-08-17,09:10:00,2013-08-17,08:25:00,117,PT11030420,0.06,0,0,0.06,0.06,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho
2013,BL3131158,Agrícola,Aveiro,Oliveira de Azeméis,Oliveira de Azeméis,Cidacos,11309,171799,430000,2013-08-17,08:28:00,2013-08-17,09:25:00,2013-08-17,08:40:00,117,PT11060309,0,0,0.002,0,0.002,0,0,0,0,0,1,,,6,Desconhecida,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM313690,Florestal,Viana do Castelo,Ponte de Lima,Calheiros,Cabana,160713,164100,536999,2013-08-17,09:14:00,2013-08-17,10:53:00,2013-08-17,09:27:00,Populares,PT11010713,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,6,Desconhecida,Entre Douro e Minho,Alto Minho
2013,TM213257,Florestal,Bragança,Mirandela,Torre de Dona Chama,QTª DA CAIDA,40730,283365,519563,2013-08-16,20:43:00,2013-08-16,22:05:00,2013-08-16,20:53:00,Populares,PT11080730,0.1,0,0,0.1,0.1,0,0,0,1,0,0,,,,,Trás-os-Montes,Nordeste
2013,BI213273,Florestal,Castelo Branco,Oleiros,Álvaro,EN 351 - Sendinho de Santo Amaro,50601,216906,330992,2013-08-17,17:59:00,2013-08-17,21:00:00,2013-08-17,18:10:00,Populares,PT12060201,0.0282,0,0,0.0282,0.0282,0,0,0,1,0,0,,,446,Intencional,Beira Interior,Pinhal Interior Sul
2013,RO2131373,Florestal,Lisboa,ODIVELAS,Canecas,Arco Maria Teresa,111601,105200,205400,2013-08-17,21:27:00,2013-08-17,22:10:00,2013-08-17,21:39:00,117,PT13020801,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,,,Ribatejo e Oeste,AML
2013,RO2131374,Florestal,Lisboa,ODIVELAS,Odivelas_Lumiar e Carnide,Arroja,111603,107800,203800,2013-08-17,21:58:00,2013-08-17,22:35:00,2013-08-17,22:05:00,Outros,PT13020803,0,0.0025,0,0.0025,0.0025,0,0,0,1,0,0,,,,,Ribatejo e Oeste,AML
2013,RO2131375,Falso Alarme,Lisboa,Loures,Santo Antão do Tojal,Bairro da Junqueira,110714,112900,210200,2013-08-17,22:23:00,,,,,Populares,PT13020414,0,0,0,0,0,0,0,1,0,0,0,,,,,Ribatejo e Oeste,AML
2013,TM113608,Florestal,Vila Real,Boticas,Codessoso,CODESSOSO,170207,235439,521060,2013-08-17,13:30:00,2013-08-17,14:22:00,2013-08-17,13:36:00,PV,PT11080207,0,0.3,0,0.3,0.3,0,0,0,1,0,0,,,,,Trás-os-Montes,Barroso e Padrela
2013,BI113441,Florestal,Guarda,Figueira de Castelo Rodrigo,Almofala,Ribeira dos Rodelos - Cabreiriças,90402,306720,434948,2013-08-17,15:49:00,2013-08-17,20:25:00,2013-08-17,16:03:00,117,PT12080302,0,2,0,2,2,0,0,0,0,1,0,,DOURO INTERNACIONAL,125,Negligente,Beira Interior,Beira Interior Norte
2013,DM2133456,Florestal,Porto,Paredes,Sobrosa,BOMBA,131021,181000,475600,2013-08-17,11:54:00,2013-08-17,12:15:00,2013-08-17,12:03:00,Populares,PT11051221,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,145,Negligente,Entre Douro e Minho,Tâmega
2013,TM113609,Florestal,Vila Real,Chaves,Eiras,São Lourenço,170311,259799,528599,2013-08-17,13:44:00,2013-08-17,14:53:00,2013-08-17,14:15:00,PV,PT11080411,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,,,Trás-os-Montes,Barroso e Padrela
2013,TM113610,Florestal,Vila Real,Chaves,Nogueira da Montanha,MOINHA A VELHA,170318,258599,521600,2013-08-17,14:13:00,2013-08-17,15:30:00,2013-08-17,14:17:00,PV,PT11080418,0.1,0.1,0,0.2,0.2,0,0,0,1,0,0,,,448,Intencional,Trás-os-Montes,Barroso e Padrela
2013,DM2133457,Florestal,Porto,Santo Tirso,São Mamede Negrelos,S. MAMEDE,131424,182114,486246,2013-08-17,17:02:00,2013-08-17,19:10:00,2013-08-17,17:07:00,Populares,PT11030424,0.79,0,0,0.79,0.79,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho
2013,DM2133458,Florestal,Porto,Maia,Águas Santas,BAIRRO SAMPAIO,130601,163002,471314,2013-08-17,18:40:00,2013-08-17,23:00:00,2013-08-17,18:45:00,Populares,PT11040301,1.07,0,0,1.07,1.07,1,0,0,0,1,0,,,711,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BI113442,Florestal,Guarda,Seia,Várzea de Meruge,Carvalhiça,91226,229096,381854,2013-08-17,18:43:00,2013-08-18,02:20:00,2013-08-17,18:55:00,Outros,PT12070326,2,0,0,2,2,0,0,0,0,1,0,Serra da Estrela,SERRA DA ESTRELA,448,Intencional,Beira Interior,Beira Interior Norte
2013,DM313691,Florestal,Viana do Castelo,Arcos de Valdevez,Couto,Selim,160109,177675,545039,2013-08-17,19:21:00,2013-08-17,22:41:00,2013-08-17,19:28:00,Populares,PT11010109,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,,448,Intencional,Entre Douro e Minho,Alto Minho
2013,RO2131377,Florestal,Lisboa,Torres Vedras,Silveira,Casal de Valverde,111316,94001,236900,2013-08-17,20:38:00,2013-08-17,21:08:00,2013-08-17,20:49:00,Populares,PT13011316,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,122,Negligente,Ribatejo e Oeste,Oeste
2013,AG113413,Falso Alarme,Faro,Faro,Santa Bárbara de Nexe,Bordeira,80503,218799,17299,2013-08-17,20:57:00,2013-08-17,22:36:00,2013-08-17,21:10:00,Outros,PT15010503,0,0,0,0,0,0,0,1,0,0,0,,,,,Algarve,Algarve
2013,RO2131378,Florestal,Lisboa,Torres Vedras,São Pedro e São Tiago,São Pedro e São Tiago,111315,102966,236019,2013-08-17,20:57:00,2013-08-17,21:20:00,2013-08-17,21:03:00,Populares,PT13011315,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,122,Negligente,Ribatejo e Oeste,Oeste
2013,BI213274,Florestal,Castelo Branco,Covilhã,São Martinho,"Quinta do Polido, Meia Légua, Barrigais",50319,252541,365816,2013-08-17,21:38:00,2013-08-17,22:15:00,2013-08-17,21:40:00,117,PT12100219,0,0.03,0,0.03,0.03,0,0,0,1,0,0,,,630,Desconhecida,Beira Interior,Beira Interior Norte
2013,DM2133459,Florestal,Porto,Penafiel,São Mamede Recezinhos,LUGAR DAGUA CAI,131132,193298,474304,2013-08-17,22:14:00,2013-08-17,23:25:00,2013-08-17,22:24:00,Populares,PT11051332,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,145,Negligente,Entre Douro e Minho,Tâmega
2013,TM113601,Florestal,Vila Real,Valpaços,Lebução,LEBUÇÃO,171213,272499,532599,2013-08-17,12:01:00,2013-08-17,14:29:00,2013-08-17,12:18:00,117,PT11081113,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,,,,Trás-os-Montes,Barroso e Padrela
2013,BL413442,Florestal,Leiria,Leiria,Souto da Carpalhosa,São Miguel - Souto da Carpalhosa,100924,140300,319900,2013-08-17,12:27:00,2013-08-17,15:25:00,2013-08-17,12:30:00,Outros,PT12030224,3,1,0,4,4,0,0,0,0,1,0,,,630,Desconhecida,Beira Litoral,Centro Litoral
2013,BL113971,Florestal,Viseu,Cinfães,Alhões,ALHÕES,180401,210300,446299,2013-08-17,13:26:00,2013-08-17,18:25:00,2013-08-17,13:45:00,PV,PT11050601,0,1.3,0,1.3,1.3,0,0,0,0,1,0,,,125,Negligente,Entre Douro e Minho,Tâmega
2013,TM213267,Florestal,Bragança,Miranda do Douro,Silva,SILVA,40615,339814,508823,2013-08-17,14:14:00,2013-08-17,17:40:00,2013-08-17,14:30:00,PV,PT11080615,0,1,0,1,1,0,0,0,0,1,0,,,133,Negligente,Trás-os-Montes,Nordeste
2013,BL113973,Florestal,Viseu,Penedono,Castainço,CASTAINÇO,181203,258230,447589,2013-08-17,14:45:00,2013-08-17,15:59:00,2013-08-17,14:52:00,PV,PT11070803,0,0.29,0,0.29,0.29,0,0,0,1,0,0,,,448,Intencional,Trás-os-Montes,Douro
2013,TM213268,Florestal,Bragança,Macedo de Cavaleiros,Talhinhas,N. Sr.ª La Salette- Gralhós,40531,316898,507799,2013-08-17,15:06:00,2013-08-17,15:52:00,2013-08-17,15:15:00,PV,PT11080531,0,0.32,0,0.32,0.32,0,0,0,1,0,0,,,449,Intencional,Trás-os-Montes,Nordeste
2013,DM2133460,Florestal,Porto,Penafiel,Bustelo,LUGAR DO RIBEIRO,131103,188730,473627,2013-08-17,15:13:00,2013-08-17,18:05:00,2013-08-17,15:19:00,Populares,PT11051303,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,145,Negligente,Entre Douro e Minho,Tâmega
2013,BL113974,Florestal,Viseu,Lamego,Magueija,Vila Lobos,180512,220600,453999,2013-08-17,15:52:00,2013-08-17,17:55:00,2013-08-17,16:12:00,PV,PT11070512,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,125,Negligente,Trás-os-Montes,Douro
2013,RO113642,Agrícola,Santarém,Santarém,São Salvador,SANTARÉM,141621,152478,253707,2013-08-17,16:28:00,2013-08-17,17:02:00,2013-08-17,16:31:00,Outros,PT13051121,0,0,0.0049,0,0.0049,0,0,0,0,0,1,,,610,Desconhecida,Ribatejo e Oeste,Ribatejo
2013,BL213645,Florestal,Coimbra,Oliveira do Hospital,Oliveira do Hospital,OLIVEIRA DO HOSPITAL,61112,222400,376799,2013-08-17,16:42:00,2013-08-17,18:00:00,2013-08-17,16:44:00,Populares,PT12040912,0,0.2,0,0.2,0.2,0,0,0,1,0,0,,,235,Negligente,Beira Litoral,Pinhal Interior Norte
2013,TM113611,Florestal,Vila Real,Vila Real,Lamares,LAMARES,171412,241699,485500,2013-08-17,16:48:00,2013-08-17,17:36:00,2013-08-17,16:55:00,117,PT11071912,0,0.001,0,0.001,0.001,1,0,0,1,0,0,,,711,Reacendimento,Trás-os-Montes,Douro
2013,DM4131117,Florestal,Braga,Celorico de Basto,Agilde,PENOUTA,30501,200984,488299,2013-08-17,16:50:00,2013-08-17,20:30:00,2013-08-17,17:00:00,Populares,PT11050501,0,0.1,0,0.1,0.1,0,0,0,1,0,0,,,448,Intencional,Entre Douro e Minho,Tâmega
2013,AG113414,Florestal,Faro,Faro,Estói,"Castelos (N2, 8005, Portugal)",80502,219582,16843,2013-08-17,17:00:00,2013-08-17,19:38:00,2013-08-17,17:15:00,Outros,PT15010502,0,0.04,0,0.04,0.04,0,0,0,1,0,0,,,610,Desconhecida,Algarve,Algarve
2013,DM4131118,Florestal,Braga,Póvoa de Lanhoso,Lanhoso,"Alto de São Miguel (EM594, 4830, Portugal)",30915,186002,511316,2013-08-17,17:47:00,2013-08-17,19:30:00,2013-08-17,17:55:00,Populares,PT11030315,0,2.35,0,2.35,2.35,0,0,0,0,1,0,,,122,Negligente,Entre Douro e Minho,Baixo Minho
2013,DM4131119,Florestal,Braga,Vila Verde,Parada de Gatim,NINHO (M2) (Ninho),31331,168675,518930,2013-08-17,17:56:00,2013-08-17,19:40:00,2013-08-17,18:00:00,Populares,PT11020631,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho
2013,DM2133461,Florestal,Porto,Maia,Pedrouços,TV CABINE,130617,161767,469069,2013-08-17,18:07:00,2013-08-17,18:53:00,2013-08-17,18:20:00,Populares,PT11040317,0,0.005,0,0.005,0.005,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL113976,Florestal,Viseu,Cinfães,Gralheira,GRALHEIRA,180407,213899,448499,2013-08-17,18:25:00,2013-08-17,20:31:00,2013-08-17,18:55:00,PV,PT11050607,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,125,Negligente,Entre Douro e Minho,Tâmega
2013,DM2133462,Florestal,Porto,Baião,Ribadouro,PALA,130212,204213,459058,2013-08-17,18:25:00,2013-08-17,19:40:00,2013-08-17,18:40:00,Populares,PT11050212,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,610,Desconhecida,Entre Douro e Minho,Tâmega
2013,DM2133463,Florestal,Porto,Felgueiras,Varziela,LUGAR DA PONTE,130330,192996,486344,2013-08-17,18:20:00,2013-08-17,19:40:00,2013-08-17,18:30:00,Populares,PT11050730,0,0.015,0,0.015,0.015,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega
2013,DM2133464,Florestal,Porto,Marco de Canaveses,Sobretâmega,VENDA NOVA,130723,197169,469941,2013-08-17,20:59:00,2013-08-17,21:45:00,2013-08-17,21:05:00,Populares,PT11050923,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,448,Intencional,Entre Douro e Minho,Tâmega
2013,RO2131379,Florestal,Lisboa,Lisboa,Marvila,Rua Adaes Bermudes,110621,114000,199232,2013-08-17,21:12:00,2013-08-17,21:40:00,2013-08-17,21:22:00,117,PT13020321,0,0.001,0,0.001,0.001,0,0,0,1,0,0,,,,,Ribatejo e Oeste,AML
2013,AT113288,Agrícola,Évora,Montemor-o-Novo,Cabrela,A6-E-O Km 13/14,70601,167949,185804,2013-08-17,18:32:00,2013-08-17,20:38:00,2013-08-17,18:43:00,Outros,PT14030601,0,0,0.1,0,0.1,0,0,0,0,0,1,,,630,Desconhecida,Alentejo,Alentejo Central
2013,DM2133466,Florestal,Porto,Paredes,Cete,FONTES,131008,181399,466999,2013-08-17,13:07:00,2013-08-17,13:42:00,2013-08-17,13:12:00,Populares,PT11051208,0,0.005,0,0.005,0.005,0,0,0,1,0,0,,,145,Negligente,Entre Douro e Minho,Tâmega
2013,RO2131381,Falso Alarme,Lisboa,Loures,Sacavém,Urbanização Terraços da Ponte,110712,116200,203200,2013-08-17,13:18:00,,,,,Outros,PT13020412,0,0,0,0,0,0,0,1,0,0,0,,,,,Ribatejo e Oeste,AML
2013,DM2133467,Florestal,Porto,Paredes,Rebordosa,MONTE AZEVIDO,131018,174599,472100,2013-08-17,13:33:00,2013-08-17,16:30:00,2013-08-17,13:36:00,PV,PT11051218,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,145,Negligente,Entre Douro e Minho,Tâmega
2013,TM213269,Florestal,Bragança,Macedo de Cavaleiros,Sesulfe,e.n.15 (LAMALONGA),40528,287729,523762,2013-08-17,13:35:00,2013-08-17,14:20:00,2013-08-17,13:48:00,Outros,PT11080528,0,0.005,0,0.005,0.005,0,0,0,1,0,0,,,60,Desconhecida,Trás-os-Montes,Nordeste
